Date,Close/Last,Volume,Open,High,Low
09/13/2023,$52.82,3079128,$53.66,$53.81,$52.585
09/12/2023,$53.63,2527562,$53.67,$54.22,$53.455
09/11/2023,$53.67,3322604,$54.14,$54.89,$53.62
09/08/2023,$53.71,3988432,$54.31,$54.78,$53.60
09/07/2023,$54.10,4275541,$54.75,$54.94,$53.52
09/06/2023,$54.89,4645057,$53.96,$54.93,$53.92
09/05/2023,$54.19,4914098,$55.18,$55.40,$53.985
09/01/2023,$55.29,4335687,$55.03,$55.56,$54.76
08/31/2023,$54.56,4116381,$54.64,$54.90,$54.52
08/30/2023,$54.75,3482825,$54.56,$54.90,$54.34
08/29/2023,$55.24,3789488,$54.79,$55.285,$54.49
08/28/2023,$54.60,3429703,$54.16,$54.88,$54.15
08/25/2023,$53.98,3282768,$53.98,$54.38,$53.645
08/24/2023,$53.54,3198503,$53.00,$53.89,$53.00
08/23/2023,$53.40,3391339,$53.65,$53.95,$52.81
08/22/2023,$53.79,2746001,$54.30,$54.48,$53.525
08/21/2023,$54.17,3112742,$54.25,$54.40,$53.82
08/18/2023,$54.02,2921107,$53.76,$54.13,$53.44
08/17/2023,$53.86,3614874,$53.77,$54.66,$53.70
08/16/2023,$53.32,3549131,$53.19,$53.76,$53.09
08/15/2023,$53.53,5280364,$54.70,$55.17,$53.4219
08/14/2023,$55.38,3637176,$55.34,$55.54,$54.82
08/11/2023,$55.45,4547033,$55.70,$55.995,$55.271
08/10/2023,$55.98,5146998,$55.90,$56.23,$55.62
08/09/2023,$55.54,4619654,$55.42,$56.035,$54.86
08/08/2023,$55.01,3607409,$54.72,$55.12,$54.26
08/07/2023,$55.52,3263527,$54.87,$55.82,$54.84
08/04/2023,$54.51,3626313,$54.96,$55.45,$54.445
08/03/2023,$54.90,4630375,$54.36,$55.73,$54.36
08/02/2023,$54.70,4499120,$55.06,$55.49,$54.67
08/01/2023,$55.78,5565897,$56.25,$56.42,$55.54
07/31/2023,$56.47,6387760,$55.53,$56.49,$55.45
07/28/2023,$55.46,4561204,$55.46,$55.87,$55.155
07/27/2023,$54.94,8079560,$54.10,$55.03,$53.80
07/26/2023,$53.70,7582034,$53.25,$53.96,$53.20
07/25/2023,$53.48,9077431,$52.94,$55.145,$52.85
07/24/2023,$52.55,6687890,$53.17,$53.36,$52.255
07/21/2023,$53.05,4095338,$53.10,$53.18,$52.60
07/20/2023,$53.05,3751907,$53.32,$53.34,$52.60
07/19/2023,$52.82,3731780,$52.84,$53.04,$52.53
07/18/2023,$52.98,4815807,$52.43,$53.355,$52.38
07/17/2023,$52.43,4318450,$52.54,$52.685,$52.17
07/14/2023,$52.92,3885665,$54.01,$54.06,$52.75
07/13/2023,$54.21,3291962,$54.19,$54.45,$53.80
07/12/2023,$54.11,5983992,$54.36,$54.66,$53.17
07/11/2023,$53.42,3470766,$53.50,$53.90,$53.37
07/10/2023,$53.27,3663130,$52.77,$53.67,$52.675
07/07/2023,$53.10,5400350,$52.42,$53.94,$52.32
07/06/2023,$52.77,5552966,$52.29,$52.875,$51.76
07/05/2023,$52.84,5878283,$53.18,$53.44,$52.52
07/03/2023,$53.78,2228479,$53.25,$53.99,$53.23
06/30/2023,$53.26,4158062,$53.58,$53.59,$52.99
06/29/2023,$53.24,2559355,$52.95,$53.37,$52.69
06/28/2023,$52.96,3364817,$52.57,$52.97,$51.87
06/27/2023,$52.57,3176280,$51.93,$52.62,$51.6201
06/26/2023,$51.95,3073878,$51.43,$52.225,$51.30
06/23/2023,$51.36,3703199,$50.73,$51.50,$50.26
06/22/2023,$51.39,4734283,$50.42,$51.49,$50.20
06/21/2023,$51.88,3591413,$51.68,$52.4895,$51.26
06/20/2023,$51.92,5084332,$52.32,$52.44,$51.24
06/16/2023,$53.16,9536099,$53.30,$53.31,$52.60
06/15/2023,$53.48,3283577,$52.74,$53.74,$52.58
06/14/2023,$52.81,3319848,$53.56,$53.86,$52.505
06/13/2023,$53.14,4273630,$52.15,$53.55,$51.98
06/12/2023,$51.80,3888781,$51.80,$52.31,$51.36
06/09/2023,$51.74,5478090,$52.42,$52.68,$51.635
06/08/2023,$52.78,5094630,$54.11,$54.34,$52.25
06/07/2023,$53.87,6453715,$52.82,$53.95,$52.72
06/06/2023,$52.59,7378361,$51.11,$52.88,$51.07
06/05/2023,$51.50,5567377,$51.69,$52.365,$51.47
06/02/2023,$51.61,7786811,$50.11,$51.68,$50.01
06/01/2023,$49.00,4573854,$49.00,$49.345,$48.51
05/31/2023,$48.78,8465214,$49.13,$49.37,$48.34
05/30/2023,$49.50,5222783,$49.53,$49.745,$48.90
05/26/2023,$50.34,3513139,$50.73,$50.79,$50.2501
05/25/2023,$50.37,4688161,$51.00,$51.12,$49.965
05/24/2023,$51.32,3162638,$52.11,$52.11,$51.19
05/23/2023,$51.96,3611374,$51.77,$52.32,$51.45
05/22/2023,$51.77,3478366,$52.02,$52.21,$51.54
05/19/2023,$51.95,3747363,$52.25,$52.34,$51.61
05/18/2023,$51.87,4451856,$51.23,$52.005,$50.85
05/17/2023,$51.48,4777443,$51.32,$51.84,$51.089
05/16/2023,$51.06,4611159,$52.01,$52.10,$50.98
05/15/2023,$52.26,3774762,$52.62,$52.66,$51.75
05/12/2023,$52.31,3260208,$52.55,$52.74,$52.055
05/11/2023,$52.34,5499626,$53.00,$53.01,$51.94
05/10/2023,$53.45,3888226,$54.28,$54.575,$52.85
05/09/2023,$53.67,3285273,$53.89,$53.94,$53.47
05/08/2023,$54.15,2725321,$54.42,$54.91,$54.01
05/05/2023,$54.41,4145354,$54.26,$54.58,$53.83
05/04/2023,$53.36,3899887,$52.90,$53.41,$52.27
05/03/2023,$53.00,3343012,$53.75,$54.17,$52.91
05/02/2023,$53.78,4205962,$53.50,$53.89,$52.58
05/01/2023,$54.11,4013174,$54.46,$54.62,$53.825
04/28/2023,$54.40,6014443,$53.24,$54.91,$53.17
04/27/2023,$53.50,3910815,$52.64,$53.52,$52.355
04/26/2023,$52.58,5952624,$52.27,$53.15,$52.21
04/25/2023,$52.50,8369814,$54.46,$55.00,$52.50
04/24/2023,$55.39,5039595,$55.14,$55.40,$54.78
04/21/2023,$54.87,4179585,$55.36,$55.48,$54.705
04/20/2023,$55.70,3334742,$55.80,$56.165,$55.365
04/19/2023,$56.44,3828096,$56.40,$56.5875,$55.84
04/18/2023,$56.78,3354703,$57.01,$57.24,$56.385
04/17/2023,$56.90,2874430,$56.68,$56.945,$56.41
04/14/2023,$56.50,3395037,$57.05,$57.4374,$56.25
04/13/2023,$56.92,5147640,$56.62,$57.16,$56.08
04/12/2023,$56.89,4679710,$57.45,$57.74,$56.795
04/11/2023,$56.19,4411093,$56.06,$56.74,$56.00
04/10/2023,$55.81,4046642,$55.00,$55.81,$54.97
04/06/2023,$54.66,5022121,$54.38,$55.06,$54.21
04/05/2023,$54.64,3959829,$53.65,$54.68,$53.45
04/04/2023,$54.26,5014688,$55.09,$55.28,$53.995
04/03/2023,$55.33,6588845,$55.22,$56.11,$55.015
03/31/2023,$54.82,4410842,$54.17,$54.89,$53.96
03/30/2023,$54.00,3643754,$54.25,$54.30,$53.58
03/29/2023,$53.60,3710503,$53.76,$53.85,$53.16
03/28/2023,$52.91,3083608,$52.17,$52.96,$52.12
03/27/2023,$52.00,4327969,$52.25,$52.70,$51.905
03/24/2023,$51.78,4338513,$50.85,$51.93,$50.45
03/23/2023,$51.65,4781112,$51.48,$52.94,$51.155
03/22/2023,$51.38,4523961,$52.07,$52.6579,$51.335
03/21/2023,$52.06,4277429,$52.42,$52.59,$51.575
03/20/2023,$51.26,5403214,$50.67,$51.41,$50.6179
03/17/2023,$50.02,11631960,$50.70,$50.84,$49.70
03/16/2023,$50.91,6857017,$49.60,$50.98,$49.20
03/15/2023,$50.48,8006226,$51.03,$51.03,$49.67
03/14/2023,$52.29,8450387,$53.27,$53.7398,$51.595
03/13/2023,$52.40,8481315,$52.95,$53.24,$51.99
03/10/2023,$53.88,5398974,$55.16,$55.18,$53.315
03/09/2023,$55.10,4566235,$56.33,$56.67,$54.955
03/08/2023,$56.26,4232766,$56.21,$56.8699,$56.09
03/07/2023,$55.80,5499227,$56.88,$57.20,$55.54
03/06/2023,$57.11,4841238,$58.01,$58.25,$56.77
03/03/2023,$58.32,3463659,$58.56,$58.75,$57.795
03/02/2023,$58.44,3992544,$57.76,$58.6463,$57.35
03/01/2023,$58.02,4535117,$57.29,$58.655,$57.23
02/28/2023,$57.20,5835329,$57.12,$57.51,$56.87
02/27/2023,$56.99,5443085,$57.38,$57.64,$56.80
02/24/2023,$57.79,4831942,$56.36,$57.875,$56.06
02/23/2023,$57.19,4154221,$57.41,$57.72,$56.33
02/22/2023,$57.01,3735533,$56.78,$57.435,$56.70
02/21/2023,$56.84,6615691,$57.70,$57.88,$56.70
02/17/2023,$58.13,4317163,$58.26,$58.505,$57.7399
02/16/2023,$58.68,4302242,$58.97,$59.385,$58.29
02/15/2023,$59.76,2357602,$59.31,$59.76,$59.02
02/14/2023,$59.76,3749130,$60.04,$60.04,$59.01
02/13/2023,$60.32,3520600,$59.82,$60.415,$59.62
02/10/2023,$59.82,3826315,$59.00,$59.84,$58.71
02/09/2023,$59.08,3874709,$60.52,$60.71,$58.855
02/08/2023,$59.81,3410452,$60.20,$60.51,$59.56
02/07/2023,$60.51,4777474,$60.07,$60.875,$59.68
02/06/2023,$60.09,4658746,$60.00,$60.30,$59.30
02/03/2023,$60.00,3961018,$59.60,$60.2428,$59.41
02/02/2023,$59.95,4726171,$60.07,$60.42,$59.5359
02/01/2023,$60.22,5645064,$59.28,$60.715,$58.80
01/31/2023,$59.35,5739125,$58.07,$59.45,$57.82
01/30/2023,$57.95,4824738,$58.63,$59.235,$57.80
01/27/2023,$58.97,6773311,$58.04,$59.33,$57.81
01/26/2023,$58.12,8002589,$56.66,$58.57,$55.83
01/25/2023,$57.89,5491505,$57.36,$57.975,$56.85
01/24/2023,$58.20,5262520,$57.71,$58.46,$57.17
01/23/2023,$58.04,5213727,$57.43,$58.40,$57.215
01/20/2023,$57.44,6712560,$56.73,$57.555,$56.32
01/19/2023,$56.60,4997532,$56.57,$56.99,$55.85
01/18/2023,$56.84,5641481,$58.02,$58.35,$56.77
01/17/2023,$57.40,5948393,$58.31,$58.48,$57.26
01/13/2023,$58.68,4041164,$58.00,$58.775,$57.79
01/12/2023,$58.52,7305984,$57.96,$58.798,$57.50
01/11/2023,$57.58,8926294,$57.31,$57.89,$57.02
01/10/2023,$56.47,6611676,$55.41,$56.58,$55.30
01/09/2023,$55.28,6510932,$55.04,$56.19,$54.82
01/06/2023,$55.02,6100724,$53.64,$55.235,$53.32
01/05/2023,$52.91,4803038,$52.02,$52.98,$51.52
01/04/2023,$52.33,4527851,$51.66,$52.505,$51.40
01/03/2023,$51.04,3962601,$50.60,$51.15,$50.31
12/30/2022,$50.39,2700277,$50.26,$50.531,$49.98
12/29/2022,$50.65,2743492,$50.07,$50.8022,$50.00
12/28/2022,$49.99,3340288,$51.17,$51.35,$49.905
12/27/2022,$51.19,3094558,$50.91,$51.22,$50.75
12/23/2022,$50.86,2634437,$50.20,$50.9112,$49.95
12/22/2022,$50.17,3342660,$50.16,$50.25,$49.145
12/21/2022,$50.67,3840494,$50.16,$50.93,$50.07
12/20/2022,$49.66,4003416,$49.35,$50.005,$49.35
12/19/2022,$49.33,4674694,$49.81,$50.315,$48.76
12/16/2022,$49.80,8969096,$49.22,$49.97,$48.88
12/15/2022,$49.53,6190299,$50.46,$50.5615,$49.36
12/14/2022,$51.36,4064268,$51.50,$52.0477,$50.97
12/13/2022,$51.56,4884133,$52.50,$52.83,$51.295
12/12/2022,$51.11,5208241,$50.32,$51.13,$49.84
12/09/2022,$50.20,3807000,$50.51,$51.40,$50.12
12/08/2022,$50.56,3815898,$51.18,$51.43,$50.31
12/07/2022,$50.70,4248704,$50.82,$51.3393,$50.255
12/06/2022,$51.05,4373389,$51.45,$51.865,$50.57
12/05/2022,$51.25,5109972,$51.46,$51.94,$50.99
12/02/2022,$51.55,4858349,$50.47,$51.70,$50.43
12/01/2022,$51.07,4757348,$51.25,$51.5103,$50.80
11/30/2022,$50.97,7194164,$50.52,$50.97,$49.3779
11/29/2022,$50.65,4905048,$50.25,$50.825,$49.88
11/28/2022,$50.20,5658665,$50.85,$51.155,$49.94
11/25/2022,$51.56,1648145,$51.50,$51.82,$51.42
11/23/2022,$51.55,3354772,$51.29,$51.74,$51.14
11/22/2022,$51.57,4495575,$50.99,$51.78,$50.87
11/21/2022,$50.17,5719820,$49.44,$50.67,$48.58
11/18/2022,$50.07,3751561,$50.49,$50.52,$49.36
11/17/2022,$50.13,3620352,$49.65,$50.15,$49.19
11/16/2022,$50.51,4294851,$51.15,$51.22,$50.215
11/15/2022,$51.60,4445738,$52.41,$52.70,$51.14
11/14/2022,$51.95,5484386,$52.47,$52.895,$51.86
11/11/2022,$53.14,9009788,$51.00,$53.44,$50.90
11/10/2022,$49.96,6591988,$49.45,$50.02,$49.12
11/09/2022,$47.68,5089935,$49.35,$49.39,$47.57
11/08/2022,$49.65,4739656,$49.89,$50.35,$49.45
11/07/2022,$49.50,5848974,$48.99,$49.53,$48.31
11/04/2022,$49.03,10593270,$48.27,$49.88,$48.13
11/03/2022,$46.49,5122343,$46.27,$46.97,$45.97
11/02/2022,$46.93,7313946,$46.86,$48.62,$46.775
11/01/2022,$46.93,4892382,$47.42,$47.57,$46.75
10/31/2022,$46.74,6434024,$47.48,$47.8215,$46.625
10/28/2022,$47.48,6943166,$47.20,$47.77,$46.81
10/27/2022,$47.62,4524379,$48.12,$48.485,$47.47
10/26/2022,$47.99,6021020,$48.00,$48.55,$47.89
10/25/2022,$47.85,5202539,$46.71,$47.94,$46.535
10/24/2022,$47.04,5645709,$46.89,$47.31,$46.33
10/21/2022,$46.87,7483602,$45.02,$46.92,$44.95
10/20/2022,$44.93,9259900,$45.39,$47.63,$44.90
10/19/2022,$45.13,8371466,$46.24,$46.60,$45.09
10/18/2022,$46.38,8009127,$46.28,$46.94,$45.375
10/17/2022,$45.26,6195320,$45.91,$46.07,$44.995
10/14/2022,$45.12,5889170,$46.29,$46.40,$44.735
10/13/2022,$45.92,8304877,$43.00,$46.50,$42.91
10/12/2022,$43.81,4982535,$43.94,$44.2297,$43.54
10/11/2022,$43.95,5222747,$44.28,$44.79,$43.42
10/10/2022,$44.88,4686103,$44.98,$45.44,$44.56
10/07/2022,$44.41,5265099,$45.05,$45.44,$44.20
10/06/2022,$45.52,5430693,$45.70,$46.10,$45.315
10/05/2022,$46.06,5564652,$45.92,$46.44,$45.51
10/04/2022,$46.62,6959794,$45.80,$46.73,$45.625
10/03/2022,$45.28,6868743,$44.94,$45.74,$44.45
09/30/2022,$43.93,5869756,$44.17,$44.84,$43.80
09/29/2022,$44.16,4905664,$44.50,$44.69,$43.49
09/28/2022,$45.05,8315425,$44.08,$45.51,$43.91
09/27/2022,$43.79,5444885,$43.94,$44.17,$43.2747
09/26/2022,$43.39,5497614,$43.52,$44.26,$43.16
09/23/2022,$43.90,6729595,$44.00,$44.20,$43.04
09/22/2022,$44.77,4652927,$45.28,$45.55,$44.75
09/21/2022,$44.98,5819128,$46.42,$46.59,$44.97
09/20/2022,$46.09,4996045,$45.95,$46.28,$45.37
09/19/2022,$46.74,4900427,$45.64,$46.88,$45.47
09/16/2022,$46.42,10058990,$46.01,$46.80,$45.41
09/15/2022,$46.91,6535487,$47.10,$47.76,$46.69
09/14/2022,$47.07,11484350,$47.61,$47.87,$46.38
09/13/2022,$47.87,9104318,$48.75,$49.62,$47.555
09/12/2022,$50.93,5042809,$51.29,$51.79,$50.80
09/09/2022,$50.51,6265662,$50.23,$50.715,$50.02
09/08/2022,$49.40,5964055,$48.49,$49.51,$47.95
09/07/2022,$48.97,6517456,$48.34,$49.245,$48.03
09/06/2022,$48.59,8104844,$49.90,$50.08,$48.34
09/02/2022,$49.31,5125300,$50.53,$50.76,$48.905
09/01/2022,$49.96,6378525,$50.46,$50.49,$49.14
08/31/2022,$51.00,6069609,$51.24,$51.64,$50.58
08/30/2022,$51.38,7452178,$52.83,$52.96,$51.26
08/29/2022,$53.57,9304869,$53.00,$54.01,$52.54
08/26/2022,$54.46,5777736,$55.98,$56.37,$54.26
08/25/2022,$55.76,5736180,$54.83,$55.79,$54.757
08/24/2022,$54.24,6957246,$55.50,$55.64,$54.08
08/23/2022,$55.62,3894509,$54.66,$55.76,$54.53
08/22/2022,$54.41,6342710,$54.49,$54.6977,$53.90
08/19/2022,$55.49,3517928,$55.68,$55.92,$55.15
08/18/2022,$56.02,3561483,$55.72,$56.225,$55.42
08/17/2022,$55.46,4197959,$55.52,$55.91,$55.01
08/16/2022,$56.11,3925907,$55.36,$56.425,$55.34
08/15/2022,$55.34,5991740,$55.48,$55.50,$54.86
08/12/2022,$55.93,4389097,$55.33,$55.94,$55.31
08/11/2022,$55.26,5066165,$54.76,$55.72,$54.76
08/10/2022,$54.04,5998593,$53.85,$54.655,$53.81
08/09/2022,$52.72,4338954,$52.15,$52.85,$52.11
08/08/2022,$52.15,4511550,$51.88,$52.76,$51.80
08/05/2022,$51.49,5954500,$50.77,$51.77,$50.73
08/04/2022,$50.99,6963729,$51.31,$51.70,$50.86
08/03/2022,$51.49,5139265,$52.00,$52.00,$51.3357
08/02/2022,$51.55,5797806,$52.30,$52.67,$51.54
08/01/2022,$52.46,5913393,$52.58,$52.60,$51.43
07/29/2022,$53.21,9754287,$52.76,$53.795,$52.47
07/28/2022,$52.30,6137925,$52.45,$52.91,$51.76
07/27/2022,$52.24,4327987,$51.44,$52.4786,$51.21
07/26/2022,$51.30,4130858,$51.17,$51.80,$50.95
07/25/2022,$51.58,5933231,$51.17,$51.97,$51.03
07/22/2022,$50.85,5074833,$51.50,$51.81,$50.44
07/21/2022,$51.40,10059730,$50.57,$51.44,$49.95
07/20/2022,$52.55,5977727,$52.45,$52.67,$51.81
07/19/2022,$52.45,6999396,$51.15,$52.81,$51.08
07/18/2022,$50.47,4839000,$50.42,$51.05,$50.20
07/15/2022,$49.55,4810114,$49.73,$50.24,$49.17
07/14/2022,$48.90,4969513,$48.74,$49.07,$48.27
07/13/2022,$49.67,6071487,$50.00,$50.21,$49.03
07/12/2022,$50.42,6068243,$50.89,$51.565,$50.25
07/11/2022,$51.01,3919776,$50.74,$51.35,$50.51
07/08/2022,$51.38,4226891,$52.43,$52.88,$51.305
07/07/2022,$52.28,5507764,$52.14,$52.81,$51.74
07/06/2022,$51.18,5657033,$50.62,$51.25,$50.035
07/05/2022,$50.73,5892037,$50.77,$50.82,$49.355
07/01/2022,$51.69,5255114,$50.91,$52.04,$49.90
06/30/2022,$51.61,5847983,$51.16,$52.14,$50.85
06/29/2022,$51.98,4392792,$52.71,$53.01,$51.28
06/28/2022,$52.53,5169647,$52.80,$54.15,$52.345
06/27/2022,$52.22,7507333,$52.90,$53.30,$51.97
06/24/2022,$53.14,9108956,$51.51,$53.80,$51.19
06/23/2022,$51.06,9661964,$52.25,$52.6499,$50.42
06/22/2022,$52.34,10386780,$52.30,$52.79,$51.57
06/21/2022,$54.95,6391653,$56.34,$56.69,$54.91
06/17/2022,$54.77,12735780,$55.16,$55.96,$53.97
06/16/2022,$55.42,7641766,$55.67,$55.97,$54.65
06/15/2022,$57.41,6387882,$59.02,$59.66,$56.765
06/14/2022,$58.56,7128918,$58.28,$59.13,$57.4601
06/13/2022,$58.68,8509252,$60.49,$60.58,$57.97
06/10/2022,$61.87,6454897,$65.01,$65.08,$61.86
06/09/2022,$65.86,3113574,$66.90,$67.015,$65.81
06/08/2022,$67.24,3200919,$67.06,$67.81,$66.85
06/07/2022,$67.37,4874038,$66.76,$67.46,$66.42
06/06/2022,$67.07,3117322,$67.04,$67.61,$66.67
06/03/2022,$67.03,4966757,$67.59,$68.1599,$66.68
06/02/2022,$68.10,4605703,$68.43,$68.97,$67.10
06/01/2022,$68.11,5958108,$68.65,$69.788,$67.995
05/31/2022,$67.98,7876019,$68.64,$68.7504,$67.615
05/27/2022,$69.06,4784297,$67.59,$69.07,$67.32
05/26/2022,$67.84,5732847,$67.17,$68.29,$66.91
05/25/2022,$67.30,6265070,$66.71,$67.68,$66.40
05/24/2022,$67.07,4664360,$67.20,$67.39,$65.47
05/23/2022,$67.49,6582289,$67.80,$68.13,$66.84
05/20/2022,$68.11,5232192,$68.88,$69.73,$66.87
05/19/2022,$68.76,4988376,$68.31,$69.57,$67.80
05/18/2022,$68.91,4623909,$69.41,$70.38,$68.495
05/17/2022,$69.97,4502627,$69.61,$70.2914,$68.90
05/16/2022,$67.98,4028344,$67.31,$68.5955,$66.68
05/13/2022,$67.56,3924502,$67.50,$68.32,$67.26
05/12/2022,$67.04,6035696,$66.53,$67.39,$65.665
05/11/2022,$66.79,5683317,$66.40,$68.50,$65.82
05/10/2022,$65.81,7885807,$67.43,$67.85,$65.28
05/09/2022,$66.63,7266931,$66.84,$67.81,$66.47
05/06/2022,$67.93,5807753,$68.07,$68.37,$66.65
05/05/2022,$68.47,6530571,$70.26,$70.36,$67.53
05/04/2022,$70.61,5589753,$68.82,$70.78,$68.43
05/03/2022,$68.15,4599474,$67.12,$68.33,$67.06
05/02/2022,$67.06,7250151,$67.15,$67.31,$65.81
04/29/2022,$66.50,6499774,$68.12,$68.715,$66.31
04/28/2022,$67.81,5533819,$68.04,$68.04,$66.11
04/27/2022,$67.45,5412343,$68.12,$68.33,$67.051
04/26/2022,$67.37,6612794,$68.24,$68.98,$67.35
04/25/2022,$68.07,7252142,$67.41,$68.34,$65.53
04/22/2022,$68.50,7439380,$70.07,$71.23,$68.24
04/21/2022,$69.51,10282450,$69.00,$71.86,$68.89
04/20/2022,$67.54,5021474,$67.07,$68.17,$67.04
04/19/2022,$67.05,5292467,$66.03,$67.35,$65.91
04/18/2022,$65.88,4959149,$65.49,$66.48,$65.30
04/14/2022,$65.49,7000362,$64.49,$66.00,$64.39
04/13/2022,$64.16,3465594,$63.49,$64.23,$63.22
04/12/2022,$63.26,4137275,$62.51,$63.75,$62.29
04/11/2022,$61.95,2760390,$61.35,$62.62,$61.15
04/08/2022,$61.68,3913900,$61.77,$62.28,$61.32
04/07/2022,$61.25,4644847,$61.80,$61.80,$60.03
04/06/2022,$61.67,4977031,$63.21,$63.29,$61.29
04/05/2022,$63.49,3432473,$64.00,$64.64,$63.41
04/04/2022,$64.01,3650011,$64.51,$64.51,$63.32
04/01/2022,$64.18,3317188,$64.29,$64.93,$63.44
03/31/2022,$63.72,4302089,$64.15,$64.785,$63.71
03/30/2022,$64.26,3145899,$64.48,$64.94,$64.03
03/29/2022,$64.19,4225668,$63.95,$64.32,$62.82
03/28/2022,$64.11,3879358,$64.30,$64.55,$63.04
03/25/2022,$64.70,3963533,$64.09,$64.73,$63.84
03/24/2022,$64.09,3611574,$63.76,$64.20,$63.41
03/23/2022,$63.30,2936341,$63.40,$63.84,$63.0201
03/22/2022,$63.55,5136726,$64.00,$64.53,$63.24
03/21/2022,$63.34,4836460,$63.12,$63.72,$62.53
03/18/2022,$62.39,9510933,$62.23,$63.43,$61.805
03/17/2022,$62.84,9420575,$59.38,$62.88,$59.14
03/16/2022,$59.64,6154914,$59.16,$60.15,$58.72
03/15/2022,$58.87,8354434,$59.87,$60.265,$57.62
03/14/2022,$60.28,5836192,$61.37,$62.03,$59.77
03/11/2022,$60.91,6140222,$61.06,$62.49,$60.87
03/10/2022,$60.63,5420965,$59.24,$61.04,$59.23
03/09/2022,$59.80,7484736,$59.25,$60.90,$58.94
03/08/2022,$57.84,6583613,$58.11,$59.22,$57.62
03/07/2022,$57.98,6987756,$58.75,$59.11,$57.645
03/04/2022,$58.83,5870803,$58.40,$58.875,$57.83
03/03/2022,$59.67,4514837,$59.29,$59.94,$58.7401
03/02/2022,$59.20,6499750,$57.55,$59.79,$57.51
03/01/2022,$57.13,7668079,$59.12,$59.305,$56.27
02/28/2022,$58.96,6438344,$58.32,$59.18,$58.01
02/25/2022,$59.65,5445243,$58.42,$60.145,$58.32
02/24/2022,$58.72,8108464,$58.89,$58.97,$57.52
02/23/2022,$59.97,5155144,$60.87,$61.19,$59.875
02/22/2022,$60.30,5663976,$60.92,$61.04,$59.94
02/18/2022,$60.59,5078896,$60.75,$61.32,$60.19
02/17/2022,$61.17,3927767,$61.36,$62.105,$60.625
02/16/2022,$62.08,5613614,$61.65,$62.91,$61.62
02/15/2022,$61.86,4076888,$60.82,$62.01,$60.71
02/14/2022,$60.83,4471998,$61.10,$61.37,$60.125
02/11/2022,$61.09,6042091,$60.80,$61.91,$60.35
02/10/2022,$60.95,6537194,$61.89,$62.46,$60.71
02/09/2022,$61.99,5515879,$61.49,$62.23,$61.25
02/08/2022,$61.09,5595518,$60.38,$61.17,$60.38
02/07/2022,$59.91,6214368,$60.93,$61.10,$59.73
02/04/2022,$60.60,4995139,$61.20,$61.72,$60.54
02/03/2022,$61.21,5363825,$61.50,$62.445,$61.155
02/02/2022,$61.66,5463397,$61.71,$62.49,$61.12
02/01/2022,$61.81,6659399,$59.80,$61.99,$59.70
01/31/2022,$59.73,8056096,$59.50,$60.05,$58.28
01/28/2022,$60.04,6971881,$60.71,$61.10,$59.07
01/27/2022,$60.18,11666350,$58.74,$61.29,$58.74
01/26/2022,$57.22,6126011,$57.43,$58.25,$56.65
01/25/2022,$57.18,5644149,$55.89,$57.46,$54.6393
01/24/2022,$56.62,8873378,$55.70,$56.82,$54.60
01/21/2022,$56.72,6189453,$57.68,$57.77,$56.54
01/20/2022,$57.81,5765667,$59.90,$60.05,$57.77
01/19/2022,$59.84,4351087,$60.76,$60.92,$59.39
01/18/2022,$60.20,4799580,$60.76,$61.1486,$59.57
01/14/2022,$60.74,6795305,$59.71,$60.83,$59.29
01/13/2022,$59.94,4482598,$59.30,$60.2266,$59.2074
01/12/2022,$59.26,3742360,$59.515,$60.14,$58.89
01/11/2022,$59.18,5720389,$59.05,$59.47,$58.41
01/10/2022,$58.40,5544298,$58.84,$59.30,$57.985
01/07/2022,$59.10,4633224,$58.63,$59.515,$58.43
01/06/2022,$58.24,5820763,$58.49,$58.86,$57.24
01/05/2022,$58.35,6706303,$58.79,$59.59,$58.315
01/04/2022,$58.41,9067952,$57.25,$58.70,$57.10
01/03/2022,$56.87,5235781,$57.20,$57.90,$56.79
12/31/2021,$56.72,3093869,$56.84,$56.9905,$56.295
12/30/2021,$56.78,3678731,$57.20,$57.83,$56.725
12/29/2021,$57.06,3580902,$56.67,$57.11,$56.56
12/28/2021,$56.63,4749871,$56.01,$57.00,$55.91
12/27/2021,$55.87,3249034,$55.31,$55.89,$55.17
12/23/2021,$55.14,6240414,$54.50,$55.7032,$54.35
12/22/2021,$54.23,3729561,$54.12,$54.38,$53.64
12/21/2021,$54.20,4421997,$54.17,$54.81,$53.90
12/20/2021,$53.51,6250974,$53.10,$53.59,$52.47
12/17/2021,$54.10,10400000,$54.53,$54.665,$53.38
12/16/2021,$54.60,5605880,$54.43,$55.36,$54.27
12/15/2021,$54.04,4955167,$53.79,$54.07,$52.8597
12/14/2021,$53.88,4048860,$53.25,$54.50,$53.1377
12/13/2021,$53.32,5398761,$54.46,$54.65,$53.0671
12/10/2021,$54.68,3628582,$55.15,$55.26,$54.285
12/09/2021,$54.39,5607722,$54.24,$54.58,$53.725
12/08/2021,$54.91,5013675,$55.31,$55.48,$54.78
12/07/2021,$54.86,5806937,$54.45,$55.38,$54.27
12/06/2021,$53.88,6066355,$54.36,$54.7184,$53.84
12/03/2021,$53.07,6969330,$53.00,$53.8199,$52.73
12/02/2021,$53.18,7333262,$52.50,$53.475,$52.07
12/01/2021,$52.76,9123937,$55.49,$55.80,$52.70
11/30/2021,$54.93,10398190,$56.26,$56.49,$54.41
